density,temperature,type,x,y
1.0,2200,adf,76.5,0.0
1.0,2200,adf,78.3,0.0
1.0,2200,adf,80.1,0.0
1.0,2200,adf,81.89999999999999,0.0
1.0,2200,adf,83.7,0.0017452006980802793
1.0,2200,adf,85.5,0.0017452006980802793
1.0,2200,adf,87.3,0.0
1.0,2200,adf,89.1,0.0
1.0,2200,adf,90.89999999999999,0.0
1.0,2200,adf,92.7,0.0017452006980802793
1.0,2200,adf,94.5,0.0034904013961605585
1.0,2200,adf,96.3,0.0034904013961605585
1.0,2200,adf,98.1,0.006980802792321117
1.0,2200,adf,99.89999999999999,0.015706806282722512
1.0,2200,adf,101.69999999999999,0.034904013961605584
1.0,2200,adf,103.5,0.03315881326352531
1.0,2200,adf,105.3,0.055846422338568937
1.0,2200,adf,107.1,0.07678883071553229
1.0,2200,adf,108.89999999999999,0.07329842931937172
1.0,2200,adf,110.69999999999999,0.05410122164048865
1.0,2200,adf,112.5,0.059336823734729496
1.0,2200,adf,114.3,0.04013961605584642
1.0,2200,adf,116.1,0.05235602094240838
1.0,2200,adf,117.89999999999999,0.06457242582897033
1.0,2200,adf,119.69999999999999,0.0506108202443281
1.0,2200,adf,121.5,0.038394415357766144
1.0,2200,adf,123.3,0.04363001745200698
1.0,2200,adf,125.1,0.029668411867364748
1.0,2200,adf,126.89999999999999,0.038394415357766144
1.0,2200,adf,128.7,0.031413612565445025
1.0,2200,adf,130.5,0.019197207678883072
1.0,2200,adf,132.29999999999998,0.020942408376963352
1.0,2200,adf,134.1,0.013961605584642234
1.0,2200,adf,135.9,0.027923211169284468
1.0,2200,adf,137.7,0.013961605584642234
1.0,2200,adf,139.5,0.012216404886561954
1.0,2200,adf,141.29999999999998,0.013961605584642234
