density,temperature,type,x,y,source
1.2,2800,rings,8.0,0.03614457831325301,GT
1.2,2800,rings,9.0,0.0,GT
1.2,2800,rings,10.0,0.0,GT
1.2,2800,coordination,0.0,0.0,GT
1.2,2800,coordination,1.0,0.0,GT
1.2,2800,coordination,2.0,0.095,GT
1.2,2800,coordination,3.0,0.9,GT
1.2,2800,coordination,4.0,0.005,GT
1.2,2900,rings,4.0,0.0,GT
1.2,2900,rings,5.0,0.28421052631578947,GT
1.2,2900,rings,6.0,0.47368421052631576,GT
1.2,2900,rings,7.0,0.11578947368421053,GT
1.2,2900,rings,8.0,0.05263157894736842,GT
1.2,2900,rings,9.0,0.021052631578947368,GT
1.2,2900,rings,10.0,0.05263157894736842,GT
1.2,2900,coordination,0.0,0.0,GT
1.2,2900,coordination,1.0,0.0,GT
1.2,2900,coordination,2.0,0.025,GT
1.2,2900,coordination,3.0,0.96,GT
1.2,2900,coordination,4.0,0.015,GT
1.2,3000,rings,4.0,0.0,GT
1.2,3000,rings,5.0,0.2823529411764706,GT
1.2,3000,rings,6.0,0.5411764705882353,GT
1.2,3000,rings,7.0,0.1411764705882353,GT
1.2,3000,rings,8.0,0.023529411764705882,GT
1.2,3000,rings,9.0,0.011764705882352941,GT
1.2,3000,rings,10.0,0.0,GT
1.2,3000,coordination,0.0,0.0,GT
1.2,3000,coordination,1.0,0.0,GT
1.2,3000,coordination,2.0,0.08,GT
1.2,3000,coordination,3.0,0.92,GT
1.2,3100,rings,4.0,0.0,GT
1.2,3100,rings,5.0,0.24175824175824176,GT
1.2,3100,rings,6.0,0.5824175824175825,GT
1.2,3100,rings,7.0,0.0989010989010989,GT
1.2,3100,rings,8.0,0.02197802197802198,GT
1.2,3100,rings,9.0,0.02197802197802198,GT
1.2,3100,rings,10.0,0.03296703296703297,GT
1.2,3100,coordination,0.0,0.0,GT
1.2,3100,coordination,1.0,0.0,GT
1.2,3100,coordination,2.0,0.055,GT
1.2,3100,coordination,3.0,0.94,GT
1.2,3100,coordination,4.0,0.005,GT
1.2,3200,rings,4.0,0.0,GT
1.2,3200,rings,5.0,0.16,GT
1.2,3200,rings,6.0,0.7,GT
1.2,3200,rings,7.0,0.12,GT
1.2,3200,rings,8.0,0.02,GT
1.2,3200,rings,9.0,0.0,GT
1.2,3200,rings,10.0,0.0,GT
1.2,3200,coordination,0.0,0.0,GT
1.2,3200,coordination,1.0,0.0,GT
1.2,3200,coordination,2.0,0.0,GT
1.2,3200,coordination,3.0,1.0,GT
1.2,3300,rings,4.0,0.0,GT
1.2,3300,rings,5.0,0.25,GT
1.2,3300,rings,6.0,0.53,GT
1.2,3300,rings,7.0,0.19,GT
1.2,3300,rings,8.0,0.03,GT
1.2,3300,rings,9.0,0.0,GT
1.2,3300,rings,10.0,0.0,GT
1.2,3300,coordination,0.0,0.0,GT
1.2,3300,coordination,1.0,0.0,GT
1.2,3300,coordination,2.0,0.0,GT
1.2,3300,coordination,3.0,1.0,GT
1.2,3400,rings,4.0,0.0,GT
1.2,3400,rings,5.0,0.16,GT
1.2,3400,rings,6.0,0.69,GT
1.2,3400,rings,7.0,0.14,GT
1.2,3400,rings,8.0,0.01,GT
1.2,3400,rings,9.0,0.0,GT
1.2,3400,rings,10.0,0.0,GT
1.2,3400,coordination,0.0,0.0,GT
1.2,3400,coordination,1.0,0.0,GT
1.2,3400,coordination,2.0,0.0,GT
1.2,3400,coordination,3.0,1.0,GT
1.2,3500,rings,4.0,0.0,GT
1.2,3500,rings,5.0,0.1797752808988764,GT
1.2,3500,rings,6.0,0.6966292134831461,GT
1.2,3500,rings,7.0,0.10112359550561797,GT
1.2,3500,rings,8.0,0.011235955056179775,GT
1.2,3500,rings,9.0,0.011235955056179775,GT
1.2,3500,rings,10.0,0.0,GT
1.2,3500,coordination,0.0,0.0,GT
1.2,3500,coordination,1.0,0.0,GT
1.2,3500,coordination,2.0,0.06,GT
1.2,3500,coordination,3.0,0.94,GT
1.2,3600,rings,4.0,0.0,GT
1.2,3600,rings,5.0,0.13333333333333333,GT
1.2,3600,rings,6.0,0.7666666666666667,GT
1.2,3600,rings,7.0,0.07777777777777778,GT
1.2,3600,rings,8.0,0.022222222222222223,GT
1.2,3600,rings,9.0,0.0,GT
1.2,3600,rings,10.0,0.0,GT
1.2,3600,coordination,0.0,0.0,GT
1.2,3600,coordination,1.0,0.0,GT
1.2,3600,coordination,2.0,0.08,GT
1.2,3600,coordination,3.0,0.92,GT
1.2,3700,rings,4.0,0.0,GT
1.2,3700,rings,5.0,0.2,GT
1.2,3700,rings,6.0,0.62,GT
1.2,3700,rings,7.0,0.16,GT
1.2,3700,rings,8.0,0.02,GT
1.2,3700,rings,9.0,0.0,GT
1.2,3700,rings,10.0,0.0,GT
1.2,3700,coordination,0.0,0.0,GT
1.2,3700,coordination,1.0,0.0,GT
1.2,3700,coordination,2.0,0.0,GT
1.2,3700,coordination,3.0,1.0,GT
1.2,3800,rings,4.0,0.01,GT
1.2,3800,rings,5.0,0.21,GT
1.2,3800,rings,6.0,0.56,GT
1.2,3800,rings,7.0,0.21,GT
1.2,3800,rings,8.0,0.01,GT
1.2,3800,rings,9.0,0.0,GT
1.2,3800,rings,10.0,0.0,GT
1.2,3800,coordination,0.0,0.0,GT
1.2,3800,coordination,1.0,0.0,GT
1.2,3800,coordination,2.0,0.0,GT
1.2,3800,coordination,3.0,1.0,GT
1.2,3900,rings,4.0,0.0,GT
1.2,3900,rings,5.0,0.26262626262626265,GT
1.2,3900,rings,6.0,0.5252525252525253,GT
1.2,3900,rings,7.0,0.1414141414141414,GT
1.2,3900,rings,8.0,0.06060606060606061,GT
1.2,3900,rings,9.0,0.0,GT
1.2,3900,rings,10.0,0.010101010101010102,GT
1.2,3900,coordination,0.0,0.0,GT
1.2,3900,coordination,1.0,0.0,GT
1.2,3900,coordination,2.0,0.01,GT
1.2,3900,coordination,3.0,0.99,GT
1.2,4000,rings,4.0,0.0,GT
1.2,4000,rings,5.0,0.1919191919191919,GT
1.2,4000,rings,6.0,0.7272727272727273,GT
1.2,4000,rings,7.0,0.050505050505050504,GT
1.2,4000,rings,8.0,0.030303030303030304,GT
1.2,4000,rings,9.0,0.0,GT
1.2,4000,rings,10.0,0.0,GT
1.2,4000,coordination,0.0,0.0,GT
1.2,4000,coordination,1.0,0.01,GT
1.2,4000,coordination,2.0,0.02,GT
1.2,4000,coordination,3.0,0.97,GT
1.3,2000,rings,4.0,0.0,GT
1.3,2000,rings,5.0,0.3253012048192771,GT
1.3,2000,rings,6.0,0.3614457831325301,GT
1.3,2000,rings,7.0,0.13253012048192772,GT
1.3,2000,rings,8.0,0.07228915662650602,GT
1.3,2000,rings,9.0,0.03614457831325301,GT
1.3,2000,rings,10.0,0.07228915662650602,GT
1.3,2000,coordination,0.0,0.0,GT
1.3,2000,coordination,1.0,0.0,GT
1.3,2000,coordination,2.0,0.12,GT
1.3,2000,coordination,3.0,0.84,GT
1.3,2000,coordination,4.0,0.04,GT
1.3,2100,rings,4.0,0.0,GT
1.3,2100,rings,5.0,0.26666666666666666,GT
1.3,2100,rings,6.0,0.52,GT
1.3,2100,rings,7.0,0.13333333333333333,GT
1.3,2100,rings,8.0,0.04,GT
1.3,2100,rings,9.0,0.013333333333333334,GT
1.3,2100,rings,10.0,0.02666666666666667,GT
1.3,2100,coordination,0.0,0.0,GT
1.3,2100,coordination,1.0,0.0,GT
1.3,2100,coordination,2.0,0.13,GT
1.3,2100,coordination,3.0,0.86,GT
1.3,2100,coordination,4.0,0.01,GT
1.3,2200,rings,4.0,0.011363636363636364,GT
1.3,2200,rings,5.0,0.375,GT
1.3,2200,rings,6.0,0.25,GT
1.3,2200,rings,7.0,0.23863636363636365,GT
1.3,2200,rings,8.0,0.056818181818181816,GT
1.3,2200,rings,9.0,0.06818181818181818,GT
1.3,2200,rings,10.0,0.0,GT
1.3,2200,coordination,0.0,0.0,GT
1.3,2200,coordination,1.0,0.0,GT
1.3,2200,coordination,2.0,0.04,GT
1.3,2200,coordination,3.0,0.95,GT
1.3,2200,coordination,4.0,0.01,GT
1.3,2300,rings,4.0,0.0,GT
1.3,2300,rings,5.0,0.2631578947368421,GT
1.3,2300,rings,6.0,0.43157894736842106,GT
1.3,2300,rings,7.0,0.18947368421052632,GT
1.3,2300,rings,8.0,0.08421052631578947,GT
1.3,2300,rings,9.0,0.021052631578947368,GT
1.3,2300,rings,10.0,0.010526315789473684,GT
1.3,2300,coordination,0.0,0.0,GT
1.3,2300,coordination,1.0,0.005,GT
1.3,2300,coordination,2.0,0.045,GT
1.3,2300,coordination,3.0,0.915,GT
1.3,2300,coordination,4.0,0.035,GT
1.3,2400,rings,4.0,0.0,GT
1.3,2400,rings,5.0,0.2857142857142857,GT
1.3,2400,rings,6.0,0.3626373626373626,GT
1.3,2400,rings,7.0,0.21978021978021978,GT
1.3,2400,rings,8.0,0.07692307692307693,GT
1.3,2400,rings,9.0,0.02197802197802198,GT
1.3,2400,rings,10.0,0.03296703296703297,GT
1.3,2400,coordination,0.0,0.0,GT
1.3,2400,coordination,1.0,0.0,GT
1.3,2400,coordination,2.0,0.07,GT
1.3,2400,coordination,3.0,0.89,GT
1.3,2400,coordination,4.0,0.04,GT
1.3,2500,rings,4.0,0.0,GT
1.3,2500,rings,5.0,0.25842696629213485,GT
1.3,2500,rings,6.0,0.4943820224719101,GT
1.3,2500,rings,7.0,0.14606741573033707,GT
1.3,2500,rings,8.0,0.06741573033707865,GT
1.3,2500,rings,9.0,0.033707865168539325,GT
1.3,2500,rings,10.0,0.0,GT
1.3,2500,coordination,0.0,0.0,GT
1.3,2500,coordination,1.0,0.0,GT
1.3,2500,coordination,2.0,0.065,GT
1.3,2500,coordination,3.0,0.93,GT
1.3,2500,coordination,4.0,0.005,GT
1.3,2600,rings,4.0,0.010638297872340425,GT
1.3,2600,rings,5.0,0.2978723404255319,GT
1.3,2600,rings,6.0,0.40425531914893614,GT
1.3,2600,rings,7.0,0.1702127659574468,GT
1.3,2600,rings,8.0,0.07446808510638298,GT
1.3,2600,rings,9.0,0.031914893617021274,GT
1.3,2600,rings,10.0,0.010638297872340425,GT
1.3,2600,coordination,0.0,0.0,GT
1.3,2600,coordination,1.0,0.0,GT
1.3,2600,coordination,2.0,0.025,GT
1.3,2600,coordination,3.0,0.97,GT
1.3,2600,coordination,4.0,0.005,GT
1.3,2700,rings,4.0,0.0,GT
1.3,2700,rings,5.0,0.2808988764044944,GT
1.3,2700,rings,6.0,0.4943820224719101,GT
1.3,2700,rings,7.0,0.1348314606741573,GT
1.3,2700,rings,8.0,0.06741573033707865,GT
1.3,2700,rings,9.0,0.02247191011235955,GT
1.3,2700,rings,10.0,0.0,GT
1.3,2700,coordination,0.0,0.0,GT
1.3,2700,coordination,1.0,0.0,GT
1.3,2700,coordination,2.0,0.05,GT
1.3,2700,coordination,3.0,0.94,GT
1.3,2700,coordination,4.0,0.01,GT
1.3,2800,rings,4.0,0.0,GT
1.3,2800,rings,5.0,0.25806451612903225,GT
1.3,2800,rings,6.0,0.5483870967741935,GT
1.3,2800,rings,7.0,0.13978494623655913,GT
1.3,2800,rings,8.0,0.043010752688172046,GT
1.3,2800,rings,9.0,0.010752688172043012,GT
1.3,2800,rings,10.0,0.0,GT
1.3,2800,coordination,0.0,0.0,GT
1.3,2800,coordination,1.0,0.0,GT
1.3,2800,coordination,2.0,0.055,GT
1.3,2800,coordination,3.0,0.94,GT
1.3,2800,coordination,4.0,0.005,GT
1.3,2900,rings,4.0,0.0,GT
1.3,2900,rings,5.0,0.3404255319148936,GT
1.3,2900,rings,6.0,0.3723404255319149,GT
1.3,2900,rings,7.0,0.22340425531914893,GT
1.3,2900,rings,8.0,0.0425531914893617,GT
1.3,2900,rings,9.0,0.010638297872340425,GT
1.3,2900,rings,10.0,0.010638297872340425,GT
1.3,2900,coordination,0.0,0.0,GT
1.3,2900,coordination,1.0,0.0,GT
1.3,2900,coordination,2.0,0.02,GT
1.3,2900,coordination,3.0,0.98,GT
1.3,3000,rings,4.0,0.0,GT
1.3,3000,rings,5.0,0.17204301075268819,GT
1.3,3000,rings,6.0,0.5913978494623656,GT
1.3,3000,rings,7.0,0.15053763440860216,GT
1.3,3000,rings,8.0,0.03225806451612903,GT
1.3,3000,rings,9.0,0.0,GT
1.3,3000,rings,10.0,0.053763440860215055,GT
1.3,3000,coordination,0.0,0.0,GT
1.3,3000,coordination,1.0,0.0,GT
1.3,3000,coordination,2.0,0.05,GT
1.3,3000,coordination,3.0,0.94,GT
1.3,3000,coordination,4.0,0.01,GT
1.3,3100,rings,4.0,0.0,GT
1.3,3100,rings,5.0,0.20408163265306123,GT
1.3,3100,rings,6.0,0.6020408163265306,GT
1.3,3100,rings,7.0,0.17346938775510204,GT
1.3,3100,rings,8.0,0.01020408163265306,GT
1.3,3100,rings,9.0,0.01020408163265306,GT
1.3,3100,rings,10.0,0.0,GT
1.3,3100,coordination,0.0,0.0,GT
1.3,3100,coordination,1.0,0.0,GT
1.3,3100,coordination,2.0,0.015,GT
1.3,3100,coordination,3.0,0.98,GT
1.3,3100,coordination,4.0,0.005,GT
1.3,3200,rings,4.0,0.0,GT
1.3,3200,rings,5.0,0.20618556701030927,GT
1.3,3200,rings,6.0,0.6185567010309279,GT
1.3,3200,rings,7.0,0.13402061855670103,GT
1.3,3200,rings,8.0,0.030927835051546393,GT
1.3,3200,rings,9.0,0.010309278350515464,GT
1.3,3200,rings,10.0,0.0,GT
1.3,3200,coordination,0.0,0.0,GT
1.3,3200,coordination,1.0,0.0,GT
1.3,3200,coordination,2.0,0.04,GT
1.3,3200,coordination,3.0,0.96,GT
1.3,3300,rings,4.0,0.0,GT
1.3,3300,rings,5.0,0.23157894736842105,GT
1.3,3300,rings,6.0,0.5684210526315789,GT
1.3,3300,rings,7.0,0.12631578947368421,GT
1.3,3300,rings,8.0,0.042105263157894736,GT
1.3,3300,rings,9.0,0.010526315789473684,GT
1.3,3300,rings,10.0,0.021052631578947368,GT
1.3,3300,coordination,0.0,0.0,GT
1.3,3300,coordination,1.0,0.0,GT
1.3,3300,coordination,2.0,0.0,GT
1.3,3300,coordination,3.0,1.0,GT
1.3,3400,rings,4.0,0.0,GT
1.3,3400,rings,5.0,0.18181818181818182,GT
1.3,3400,rings,6.0,0.6161616161616161,GT
1.3,3400,rings,7.0,0.18181818181818182,GT
1.3,3400,rings,8.0,0.020202020202020204,GT
1.3,3400,rings,9.0,0.0,GT
1.3,3400,rings,10.0,0.0,GT
1.3,3400,coordination,0.0,0.0,GT
1.3,3400,coordination,1.0,0.0,GT
1.3,3400,coordination,2.0,0.0,GT
1.3,3400,coordination,3.0,1.0,GT
1.3,3500,rings,4.0,0.0,GT
1.3,3500,rings,5.0,0.17,GT
1.3,3500,rings,6.0,0.7,GT
1.3,3500,rings,7.0,0.09,GT
1.3,3500,rings,8.0,0.04,GT
1.3,3500,rings,9.0,0.0,GT
1.3,3500,rings,10.0,0.0,GT
1.3,3500,coordination,0.0,0.0,GT
1.3,3500,coordination,1.0,0.0,GT
1.3,3500,coordination,2.0,0.0,GT
1.3,3500,coordination,3.0,1.0,GT
1.3,3600,rings,4.0,0.0,GT
1.3,3600,rings,5.0,0.20833333333333334,GT
1.3,3600,rings,6.0,0.6041666666666666,GT
1.3,3600,rings,7.0,0.14583333333333334,GT
1.3,3600,rings,8.0,0.010416666666666666,GT
1.3,3600,rings,9.0,0.020833333333333332,GT
1.3,3600,rings,10.0,0.010416666666666666,GT
1.3,3600,coordination,0.0,0.0,GT
1.3,3600,coordination,1.0,0.0,GT
1.3,3600,coordination,2.0,0.015,GT
1.3,3600,coordination,3.0,0.98,GT
1.3,3600,coordination,4.0,0.005,GT
1.3,3700,rings,4.0,0.0,GT
1.3,3700,rings,5.0,0.2222222222222222,GT
1.3,3700,rings,6.0,0.6262626262626263,GT
1.3,3700,rings,7.0,0.1111111111111111,GT
1.3,3700,rings,8.0,0.030303030303030304,GT
1.3,3700,rings,9.0,0.010101010101010102,GT
1.3,3700,rings,10.0,0.0,GT
1.3,3700,coordination,0.0,0.0,GT
1.3,3700,coordination,1.0,0.0,GT
1.3,3700,coordination,2.0,0.01,GT
1.3,3700,coordination,3.0,0.99,GT
1.3,3800,rings,4.0,0.0,GT
1.3,3800,rings,5.0,0.20202020202020202,GT
1.3,3800,rings,6.0,0.6262626262626263,GT
1.3,3800,rings,7.0,0.12121212121212122,GT
1.3,3800,rings,8.0,0.030303030303030304,GT
1.3,3800,rings,9.0,0.020202020202020204,GT
1.3,3800,rings,10.0,0.0,GT
1.3,3800,coordination,0.0,0.0,GT
1.3,3800,coordination,1.0,0.0,GT
1.3,3800,coordination,2.0,0.01,GT
1.3,3800,coordination,3.0,0.99,GT
1.3,3900,rings,4.0,0.0,GT
1.3,3900,rings,5.0,0.27,GT
1.3,3900,rings,6.0,0.47,GT
1.3,3900,rings,7.0,0.25,GT
1.3,3900,rings,8.0,0.01,GT
1.3,3900,rings,9.0,0.0,GT
1.3,3900,rings,10.0,0.0,GT
1.3,3900,coordination,0.0,0.0,GT
1.3,3900,coordination,1.0,0.0,GT
1.3,3900,coordination,2.0,0.0,GT
1.3,3900,coordination,3.0,1.0,GT
1.3,4000,rings,4.0,0.0,GT
1.3,4000,rings,5.0,0.16,GT
1.3,4000,rings,6.0,0.7,GT
1.3,4000,rings,7.0,0.12,GT
1.3,4000,rings,8.0,0.02,GT
1.3,4000,rings,9.0,0.0,GT
1.3,4000,rings,10.0,0.0,GT
1.3,4000,coordination,0.0,0.0,GT
1.3,4000,coordination,1.0,0.0,GT
1.3,4000,coordination,2.0,0.0,GT
1.3,4000,coordination,3.0,1.0,GT
1.4,2000,rings,4.0,0.0,GT
1.4,2000,rings,5.0,0.4230769230769231,GT
1.4,2000,rings,6.0,0.2948717948717949,GT
1.4,2000,rings,7.0,0.11538461538461539,GT
1.4,2000,rings,8.0,0.1282051282051282,GT
1.4,2000,rings,9.0,0.02564102564102564,GT
1.4,2000,rings,10.0,0.01282051282051282,GT
1.4,2000,coordination,0.0,0.0,GT
1.4,2000,coordination,1.0,0.0,GT
1.4,2000,coordination,2.0,0.1,GT
1.4,2000,coordination,3.0,0.89,GT
1.4,2000,coordination,4.0,0.01,GT
1.4,2100,rings,4.0,0.0,GT
1.4,2100,rings,5.0,0.3246753246753247,GT
1.4,2100,rings,6.0,0.37662337662337664,GT
1.4,2100,rings,7.0,0.18181818181818182,GT
1.4,2100,rings,8.0,0.05194805194805195,GT
1.4,2100,rings,9.0,0.03896103896103896,GT
1.4,2100,rings,10.0,0.025974025974025976,GT
1.4,2100,coordination,0.0,0.0,GT
1.4,2100,coordination,1.0,0.0,GT
1.4,2100,coordination,2.0,0.105,GT
1.4,2100,coordination,3.0,0.88,GT
1.4,2100,coordination,4.0,0.015,GT
1.4,2200,rings,4.0,0.0,GT
1.4,2200,rings,5.0,0.3626373626373626,GT
1.4,2200,rings,6.0,0.2857142857142857,GT
1.4,2200,rings,7.0,0.13186813186813187,GT
1.4,2200,rings,8.0,0.0989010989010989,GT
1.4,2200,rings,9.0,0.06593406593406594,GT
1.4,2200,rings,10.0,0.054945054945054944,GT
1.4,2200,coordination,0.0,0.0,GT
1.4,2200,coordination,1.0,0.0,GT
1.4,2200,coordination,2.0,0.035,GT
1.4,2200,coordination,3.0,0.93,GT
1.4,2200,coordination,4.0,0.035,GT
1.4,2300,rings,4.0,0.0,GT
1.4,2300,rings,5.0,0.2631578947368421,GT
1.4,2300,rings,6.0,0.4,GT
1.4,2300,rings,7.0,0.18947368421052632,GT
1.4,2300,rings,8.0,0.07368421052631578,GT
1.4,2300,rings,9.0,0.042105263157894736,GT
1.4,2300,rings,10.0,0.031578947368421054,GT
1.4,2300,coordination,0.0,0.0,GT
1.4,2300,coordination,1.0,0.0,GT
1.4,2300,coordination,2.0,0.04,GT
1.4,2300,coordination,3.0,0.91,GT
1.4,2300,coordination,4.0,0.05,GT
1.4,2400,rings,4.0,0.0,GT
1.4,2400,rings,5.0,0.31521739130434784,GT
1.4,2400,rings,6.0,0.34782608695652173,GT
1.4,2400,rings,7.0,0.1956521739130435,GT
1.4,2400,rings,8.0,0.08695652173913043,GT
1.4,2400,rings,9.0,0.03260869565217391,GT
1.4,2400,rings,10.0,0.021739130434782608,GT
1.4,2400,coordination,0.0,0.0,GT
1.4,2400,coordination,1.0,0.0,GT
1.4,2400,coordination,2.0,0.055,GT
1.4,2400,coordination,3.0,0.91,GT
1.4,2400,coordination,4.0,0.035,GT
1.4,2500,rings,4.0,0.010638297872340425,GT
1.4,2500,rings,5.0,0.30851063829787234,GT
1.4,2500,rings,6.0,0.39361702127659576,GT
1.4,2500,rings,7.0,0.1702127659574468,GT
1.4,2500,rings,8.0,0.06382978723404255,GT
1.4,2500,rings,9.0,0.0425531914893617,GT
1.4,2500,rings,10.0,0.010638297872340425,GT
1.4,2500,coordination,0.0,0.0,GT
1.4,2500,coordination,1.0,0.0,GT
1.4,2500,coordination,2.0,0.015,GT
1.4,2500,coordination,3.0,0.96,GT
1.4,2500,coordination,4.0,0.025,GT
1.4,2600,rings,4.0,0.0,GT
1.4,2600,rings,5.0,0.35802469135802467,GT
1.4,2600,rings,6.0,0.38271604938271603,GT
1.4,2600,rings,7.0,0.16049382716049382,GT
1.4,2600,rings,8.0,0.08641975308641975,GT
1.4,2600,rings,9.0,0.0,GT
1.4,2600,rings,10.0,0.012345679012345678,GT
1.4,2600,coordination,0.0,0.0,GT
1.4,2600,coordination,1.0,0.0,GT
1.4,2600,coordination,2.0,0.09,GT
1.4,2600,coordination,3.0,0.89,GT
1.4,2600,coordination,4.0,0.02,GT
1.4,2700,rings,4.0,0.0,GT
1.4,2700,rings,5.0,0.24489795918367346,GT
1.4,2700,rings,6.0,0.5408163265306123,GT
1.4,2700,rings,7.0,0.16326530612244897,GT
1.4,2700,rings,8.0,0.030612244897959183,GT
1.4,2700,rings,9.0,0.02040816326530612,GT
1.4,2700,rings,10.0,0.0,GT
1.4,2700,coordination,0.0,0.0,GT
1.4,2700,coordination,1.0,0.005,GT
1.4,2700,coordination,2.0,0.01,GT
1.4,2700,coordination,3.0,0.985,GT
1.4,2800,rings,4.0,0.0,GT
1.4,2800,rings,5.0,0.26744186046511625,GT
1.4,2800,rings,6.0,0.5697674418604651,GT
1.4,2800,rings,7.0,0.10465116279069768,GT
1.4,2800,rings,8.0,0.023255813953488372,GT
1.4,2800,rings,9.0,0.011627906976744186,GT
1.4,2800,rings,10.0,0.023255813953488372,GT
1.4,2800,coordination,0.0,0.0,GT
1.4,2800,coordination,1.0,0.0,GT
1.4,2800,coordination,2.0,0.05,GT
1.4,2800,coordination,3.0,0.93,GT
1.4,2800,coordination,4.0,0.02,GT
1.4,2900,rings,4.0,0.0,GT
1.4,2900,rings,5.0,0.21568627450980393,GT
1.4,2900,rings,6.0,0.5490196078431373,GT
1.4,2900,rings,7.0,0.18627450980392157,GT
1.4,2900,rings,8.0,0.029411764705882353,GT
1.4,2900,rings,9.0,0.0,GT
1.4,2900,rings,10.0,0.0196078431372549,GT
1.4,2900,coordination,0.0,0.0,GT
1.4,2900,coordination,1.0,0.0,GT
1.4,2900,coordination,2.0,0.035,GT
1.4,2900,coordination,3.0,0.91,GT
1.4,2900,coordination,4.0,0.055,GT
1.4,3000,rings,4.0,0.011363636363636364,GT
1.4,3000,rings,5.0,0.1590909090909091,GT
1.4,3000,rings,6.0,0.625,GT
1.4,3000,rings,7.0,0.13636363636363635,GT
1.4,3000,rings,8.0,0.045454545454545456,GT
1.4,3000,rings,9.0,0.011363636363636364,GT
1.4,3000,rings,10.0,0.011363636363636364,GT
1.4,3000,coordination,0.0,0.0,GT
1.4,3000,coordination,1.0,0.0,GT
1.4,3000,coordination,2.0,0.05,GT
1.4,3000,coordination,3.0,0.95,GT
1.4,3100,rings,4.0,0.0,GT
1.4,3100,rings,5.0,0.2222222222222222,GT
1.4,3100,rings,6.0,0.6111111111111112,GT
1.4,3100,rings,7.0,0.13333333333333333,GT
1.4,3100,rings,8.0,0.03333333333333333,GT
1.4,3100,rings,9.0,0.0,GT
1.4,3100,rings,10.0,0.0,GT
1.4,3100,coordination,0.0,0.0,GT
1.4,3100,coordination,1.0,0.0,GT
1.4,3100,coordination,2.0,0.05,GT
1.4,3100,coordination,3.0,0.95,GT
1.4,3200,rings,4.0,0.0,GT
1.4,3200,rings,5.0,0.2696629213483146,GT
1.4,3200,rings,6.0,0.5393258426966292,GT
1.4,3200,rings,7.0,0.15730337078651685,GT
1.4,3200,rings,8.0,0.02247191011235955,GT
1.4,3200,rings,9.0,0.011235955056179775,GT
1.4,3200,rings,10.0,0.0,GT
1.4,3200,coordination,0.0,0.0,GT
1.4,3200,coordination,1.0,0.0,GT
1.4,3200,coordination,2.0,0.05,GT
1.4,3200,coordination,3.0,0.95,GT
1.4,3300,rings,4.0,0.0,GT
1.4,3300,rings,5.0,0.23404255319148937,GT
1.4,3300,rings,6.0,0.5851063829787234,GT
1.4,3300,rings,7.0,0.14893617021276595,GT
1.4,3300,rings,8.0,0.010638297872340425,GT
1.4,3300,rings,9.0,0.010638297872340425,GT
1.4,3300,rings,10.0,0.010638297872340425,GT
1.4,3300,coordination,0.0,0.0,GT
1.4,3300,coordination,1.0,0.0,GT
1.4,3300,coordination,2.0,0.04,GT
1.4,3300,coordination,3.0,0.96,GT
1.4,3400,rings,4.0,0.0,GT
1.4,3400,rings,5.0,0.15306122448979592,GT
1.4,3400,rings,6.0,0.6428571428571429,GT
1.4,3400,rings,7.0,0.14285714285714285,GT
1.4,3400,rings,8.0,0.05102040816326531,GT
1.4,3400,rings,9.0,0.01020408163265306,GT
1.4,3400,rings,10.0,0.0,GT
1.4,3400,coordination,0.0,0.0,GT
1.4,3400,coordination,1.0,0.0,GT
1.4,3400,coordination,2.0,0.005,GT
1.4,3400,coordination,3.0,0.99,GT
1.4,3400,coordination,4.0,0.005,GT
1.4,3500,rings,4.0,0.010638297872340425,GT
1.4,3500,rings,5.0,0.23404255319148937,GT
1.4,3500,rings,6.0,0.4787234042553192,GT
1.4,3500,rings,7.0,0.2127659574468085,GT
1.4,3500,rings,8.0,0.031914893617021274,GT
1.4,3500,rings,9.0,0.031914893617021274,GT
1.4,3500,rings,10.0,0.0,GT
1.4,3500,coordination,0.0,0.0,GT
1.4,3500,coordination,1.0,0.0,GT
1.4,3500,coordination,2.0,0.06,GT
1.4,3500,coordination,3.0,0.94,GT
1.4,3600,rings,4.0,0.0,GT
1.4,3600,rings,5.0,0.11458333333333333,GT
1.4,3600,rings,6.0,0.7708333333333334,GT
1.4,3600,rings,7.0,0.09375,GT
1.4,3600,rings,8.0,0.010416666666666666,GT
1.4,3600,rings,9.0,0.0,GT
1.4,3600,rings,10.0,0.010416666666666666,GT
1.4,3600,coordination,0.0,0.0,GT
1.4,3600,coordination,1.0,0.0,GT
1.4,3600,coordination,2.0,0.05,GT
1.4,3600,coordination,3.0,0.95,GT
1.4,3700,rings,4.0,0.0,GT
1.4,3700,rings,5.0,0.1935483870967742,GT
1.4,3700,rings,6.0,0.6559139784946236,GT
1.4,3700,rings,7.0,0.10752688172043011,GT
1.4,3700,rings,8.0,0.03225806451612903,GT
1.4,3700,rings,9.0,0.010752688172043012,GT
1.4,3700,rings,10.0,0.0,GT
1.4,3700,coordination,0.0,0.0,GT
1.4,3700,coordination,1.0,0.0,GT
1.4,3700,coordination,2.0,0.06,GT
1.4,3700,coordination,3.0,0.94,GT
1.4,3800,rings,4.0,0.0,GT
1.4,3800,rings,5.0,0.17525773195876287,GT
1.4,3800,rings,6.0,0.6494845360824743,GT
1.4,3800,rings,7.0,0.15463917525773196,GT
1.4,3800,rings,8.0,0.020618556701030927,GT
1.4,3800,rings,9.0,0.0,GT
